tag,step,value
train_gen_l1,29549,0.002142505720257759
train_gen_l1,29599,0.002450990490615368
train_gen_l1,29649,0.0024644164368510246
train_gen_l1,29699,0.0033506816253066063
train_gen_l1,29749,0.004069782793521881
train_gen_l1,29799,0.003009159117937088
train_gen_l1,29849,0.002905704779550433
train_gen_l1,29899,0.003852620255202055
train_gen_l1,29949,0.002482425421476364
train_gen_l1,29999,0.003281173063442111
train_gen_l1,30049,0.002148378873243928
train_gen_l1,30099,0.0034916687291115522
train_gen_l1,30149,0.0029986368026584387
train_gen_l1,30199,0.002614840865135193
train_gen_l1,30249,0.003973213955760002
train_gen_l1,30299,0.0032984744757413864
train_gen_l1,30349,0.0022421465255320072
train_gen_l1,30399,0.002804626477882266
train_gen_l1,30449,0.004255466163158417
train_gen_l1,30499,0.0029723902698606253
train_gen_l1,30549,0.0032797465100884438
train_gen_l1,30599,0.002560999011620879
train_gen_l1,30649,0.0033909815829247236
train_gen_l1,30699,0.004354304168373346
train_gen_l1,30749,0.003902164753526449
train_gen_l1,30799,0.0032155453227460384
train_gen_l1,30849,0.0033545889891684055
train_gen_l1,30899,0.002314741723239422
train_gen_l1,30949,0.0022228022571653128
train_gen_l1,30999,0.0020059198141098022
train_gen_l1,31049,0.0039812177419662476
train_gen_l1,31099,0.003091400023549795
train_gen_l1,31149,0.001840629382058978
train_gen_l1,31199,0.0019490353297442198
train_gen_l1,31249,0.0029260199517011642
train_gen_l1,31299,0.0036849628668278456
train_gen_l1,31349,0.0024176714941859245
train_gen_l1,31399,0.002387863816693425
train_gen_l1,31449,0.0036594539415091276
train_gen_l1,31499,0.003627382218837738
train_gen_l1,31549,0.003152369987219572
train_gen_l1,31599,0.002731659449636936
train_gen_l1,31649,0.002516921143978834
train_gen_l1,31699,0.002856179606169462
train_gen_l1,31749,0.003829582128673792
train_gen_l1,31799,0.0022460129112005234
train_gen_l1,31849,0.002303234301507473
train_gen_l1,31899,0.002783189993351698
train_gen_l1,31949,0.0021852075587958097
train_gen_l1,31999,0.003747542155906558
train_gen_l1,32049,0.002432184526696801
train_gen_pl,24099,0.0784946009516716
train_gen_pl,24149,0.09880108386278152
train_gen_pl,24199,0.08641621470451355
train_gen_pl,24249,0.0723867416381836
train_gen_pl,24299,0.06643439084291458
train_gen_pl,24349,0.15548060834407806
train_gen_pl,24399,0.08078363537788391
train_gen_pl,24449,0.08400934934616089
train_gen_pl,24499,0.07509841024875641
train_gen_pl,24549,0.08077345043420792
train_gen_pl,24599,0.07255397737026215
train_gen_pl,24649,0.0819479376077652
train_gen_pl,24699,0.09134239703416824
train_gen_pl,24749,0.08229781687259674
train_gen_pl,24799,0.07088399678468704
train_gen_pl,24849,0.06827770918607712
train_gen_pl,24899,0.10317090898752213
train_gen_pl,24949,0.08054573833942413
train_gen_pl,24999,0.08021043241024017
train_gen_pl,25049,0.07343728095293045
train_gen_pl,25099,0.06842861324548721
train_gen_pl,25149,0.07757826149463654
train_gen_pl,25199,0.0763484537601471
train_gen_pl,25249,0.077764593064785
train_gen_pl,25299,0.06632065773010254
train_gen_pl,25349,0.05501031130552292
train_gen_pl,25399,0.06515037268400192
train_gen_pl,25449,0.06994897872209549
train_gen_pl,25499,0.08315208554267883
train_gen_pl,25549,0.09541826695203781
train_gen_pl,25599,0.06945109367370605
train_gen_pl,25649,0.0693986713886261
train_gen_pl,25699,0.07372093945741653
train_gen_pl,25749,0.07139457762241364
train_gen_pl,25799,0.07622700929641724
train_gen_pl,25849,0.05931030958890915
train_gen_pl,25899,0.10255330055952072
train_gen_pl,25949,0.07249104231595993
train_gen_pl,25999,0.09545884281396866
train_gen_pl,26049,0.06175604835152626
train_gen_pl,26099,0.061165113002061844
train_gen_pl,26149,0.08169935643672943
train_gen_pl,26199,0.06547489762306213
train_gen_pl,26249,0.0736970528960228
train_gen_pl,26299,0.07507237046957016
train_gen_pl,26349,0.08785850554704666
train_gen_pl,26399,0.07205472141504288
train_gen_pl,26449,0.05650698393583298
train_gen_pl,26499,0.07319410145282745
train_gen_pl,26549,0.0872175395488739
train_gen_pl,26599,0.07116580754518509
train_gen_pl,26649,0.0730215311050415
train_gen_pl,26699,0.07201751321554184
train_gen_pl,26749,0.07369332760572433
train_gen_pl,26799,0.0691482350230217
train_gen_pl,26849,0.05311030149459839
train_gen_pl,26899,0.0827280804514885
train_gen_pl,26949,0.09596511721611023
train_gen_pl,26999,0.07862484455108643
train_gen_pl,27049,0.11597558110952377
train_gen_pl,27099,0.07758156955242157
train_gen_pl,27149,0.0761878490447998
train_gen_pl,27199,0.07516690343618393
train_gen_pl,27249,0.10050369054079056
train_gen_pl,27299,0.061879441142082214
train_gen_pl,27349,0.07921608537435532
train_gen_pl,27399,0.0768372043967247
train_gen_pl,27449,0.07346189022064209
train_gen_pl,27499,0.05538920313119888
train_gen_pl,27549,0.06584695726633072
train_gen_pl,27599,0.09671996533870697
train_gen_pl,27649,0.06475228071212769
train_gen_pl,27699,0.1259985864162445
train_gen_pl,27749,0.06787073612213135
train_gen_pl,27799,0.0747595876455307
train_gen_pl,27849,0.09556744992733002
train_gen_pl,27899,0.07931005954742432
train_gen_pl,27949,0.08573413640260696
train_gen_pl,27999,0.06350430846214294
train_gen_pl,28049,0.06811486929655075
train_gen_pl,28099,0.07581106573343277
train_gen_pl,28149,0.07336922734975815
train_gen_pl,28199,0.08019828796386719
train_gen_pl,28249,0.06271392852067947
train_gen_pl,28299,0.08144105970859528
train_gen_pl,28349,0.08193819969892502
train_gen_pl,28399,0.07115663588047028
train_gen_pl,28449,0.05707720294594765
train_gen_pl,28499,0.07322382926940918
train_gen_pl,28549,0.05876823142170906
train_gen_pl,28599,0.05488228797912598
train_gen_pl,28649,0.07133304327726364
train_gen_pl,28699,0.08213881403207779
train_gen_pl,28749,0.07198479771614075
train_gen_pl,28799,0.055324576795101166
train_gen_pl,28849,0.06485690176486969
train_gen_pl,28899,0.08647722750902176
train_gen_pl,28949,0.07562147080898285
train_gen_pl,28999,0.05640023946762085
train_gen_pl,29049,0.06639067828655243
train_gen_pl,29099,0.06363994628190994
train_gen_pl,29149,0.07562749832868576
train_gen_pl,29199,0.0679161548614502
train_gen_pl,29249,0.06531283259391785
train_gen_pl,29299,0.07199449092149734
train_gen_pl,29349,0.05472327768802643
train_gen_pl,29399,0.05321560800075531
train_gen_pl,29449,0.06565642356872559
train_gen_pl,29499,0.05164029076695442
train_gen_pl,29549,0.06848370283842087
train_gen_pl,29599,0.0879889577627182
train_gen_pl,29649,0.07113947719335556
train_gen_pl,29699,0.06717776507139206
train_gen_pl,29749,0.059740953147411346
train_gen_pl,29799,0.057051584124565125
train_gen_pl,29849,0.059316735714673996
train_gen_pl,29899,0.10360240936279297
train_gen_pl,29949,0.09473086893558502
train_gen_pl,29999,0.11592286825180054
train_gen_pl,30049,0.08966632932424545
train_gen_pl,30099,0.0636320412158966
train_gen_pl,30149,0.06833922863006592
train_gen_pl,30199,0.06755120307207108
train_gen_pl,30249,0.07333290576934814
train_gen_pl,30299,0.09586586058139801
train_gen_pl,30349,0.06797172129154205
train_gen_pl,30399,0.07185353338718414
train_gen_pl,30449,0.10689536482095718
train_gen_pl,30499,0.051294956356287
train_gen_pl,30549,0.05383414030075073
train_gen_pl,30599,0.07686330378055573
train_gen_pl,30649,0.06907232105731964
train_gen_pl,30699,0.10706422477960587
train_gen_pl,30749,0.07549163699150085
train_gen_pl,30799,0.05795476213097572
train_gen_pl,30849,0.06428063660860062
train_gen_pl,30899,0.06071382015943527
train_gen_pl,30949,0.06809909641742706
train_gen_pl,30999,0.06316090375185013
train_gen_pl,31049,0.06530503928661346
train_gen_pl,31099,0.05528997629880905
train_gen_pl,31149,0.05056507885456085
train_gen_pl,31199,0.056448500603437424
train_gen_pl,31249,0.059121131896972656
train_gen_pl,31299,0.08493301272392273
train_gen_pl,31349,0.05958278849720955
train_gen_pl,31399,0.05308609455823898
train_gen_pl,31449,0.04765520989894867
train_gen_pl,31499,0.0719308853149414
train_gen_pl,31549,0.07675479352474213
train_gen_pl,31599,0.07258638739585876
train_gen_pl,31649,0.051283739507198334
train_gen_pl,31699,0.06345932185649872
train_gen_pl,31749,0.05418287590146065
train_gen_pl,31799,0.05598356947302818
train_gen_pl,31849,0.04955260828137398
train_gen_pl,31899,0.06485327333211899
train_gen_pl,31949,0.04256880655884743
train_gen_pl,31999,0.06479821354150772
train_gen_pl,32049,0.055158767849206924
train_gen_adv,24099,0.0
train_gen_adv,24149,0.0
train_gen_adv,24199,0.0
train_gen_adv,24249,0.0
train_gen_adv,24299,0.0
train_gen_adv,24349,0.0
train_gen_adv,24399,0.0
train_gen_adv,24449,0.0
train_gen_adv,24499,0.0
train_gen_adv,24549,0.0
train_gen_adv,24599,0.0
train_gen_adv,24649,0.0
train_gen_adv,24699,0.0
train_gen_adv,24749,0.0
train_gen_adv,24799,0.0
train_gen_adv,24849,0.0
train_gen_adv,24899,0.0
train_gen_adv,24949,0.0
train_gen_adv,24999,0.0
train_gen_adv,25049,0.0
train_gen_adv,25099,0.0
train_gen_adv,25149,0.0
train_gen_adv,25199,0.0
train_gen_adv,25249,0.0
train_gen_adv,25299,0.0
train_gen_adv,25349,0.0
train_gen_adv,25399,0.0
train_gen_adv,25449,0.0
train_gen_adv,25499,0.0
train_gen_adv,25549,0.0
train_gen_adv,25599,0.0
train_gen_adv,25649,0.0
train_gen_adv,25699,0.0
train_gen_adv,25749,0.0
train_gen_adv,25799,0.0
train_gen_adv,25849,0.0
train_gen_adv,25899,0.0
train_gen_adv,25949,0.0
train_gen_adv,25999,0.0
train_gen_adv,26049,0.0
train_gen_adv,26099,0.0
train_gen_adv,26149,0.0
train_gen_adv,26199,0.0
train_gen_adv,26249,0.0
train_gen_adv,26299,0.0
train_gen_adv,26349,0.0
train_gen_adv,26399,0.0
train_gen_adv,26449,0.0
train_gen_adv,26499,0.0
train_gen_adv,26549,0.0
train_gen_adv,26599,0.0
train_gen_adv,26649,0.0
train_gen_adv,26699,0.0
train_gen_adv,26749,0.0
train_gen_adv,26799,0.0
train_gen_adv,26849,0.0
train_gen_adv,26899,0.0
train_gen_adv,26949,0.0
train_gen_adv,26999,0.0
train_gen_adv,27049,0.0
train_gen_adv,27099,0.0
train_gen_adv,27149,0.0
train_gen_adv,27199,0.0
train_gen_adv,27249,0.0
train_gen_adv,27299,0.0
train_gen_adv,27349,0.0
train_gen_adv,27399,0.0
train_gen_adv,27449,0.0
train_gen_adv,27499,0.0
train_gen_adv,27549,0.0
train_gen_adv,27599,0.0
train_gen_adv,27649,0.0
train_gen_adv,27699,0.0
train_gen_adv,27749,0.0
train_gen_adv,27799,0.0
train_gen_adv,27849,0.0
train_gen_adv,27899,0.0
train_gen_adv,27949,0.0
train_gen_adv,27999,0.0
train_gen_adv,28049,0.0
train_gen_adv,28099,0.0
train_gen_adv,28149,0.0
train_gen_adv,28199,0.0
train_gen_adv,28249,0.0
train_gen_adv,28299,0.0
train_gen_adv,28349,0.0
train_gen_adv,28399,0.0
train_gen_adv,28449,0.0
train_gen_adv,28499,0.0
train_gen_adv,28549,0.0
train_gen_adv,28599,0.0
train_gen_adv,28649,0.0
train_gen_adv,28699,0.0
train_gen_adv,28749,0.0
train_gen_adv,28799,0.0
train_gen_adv,28849,0.0
train_gen_adv,28899,0.0
train_gen_adv,28949,0.0
train_gen_adv,28999,0.0
train_gen_adv,29049,0.0
train_gen_adv,29099,0.0
train_gen_adv,29149,0.0
train_gen_adv,29199,0.0
train_gen_adv,29249,0.0
train_gen_adv,29299,0.0
train_gen_adv,29349,0.0
train_gen_adv,29399,0.0
train_gen_adv,29449,0.0
train_gen_adv,29499,0.0
train_gen_adv,29549,0.0
train_gen_adv,29599,0.0
train_gen_adv,29649,0.0
train_gen_adv,29699,0.0
train_gen_adv,29749,0.0
train_gen_adv,29799,0.0
train_gen_adv,29849,0.0
train_gen_adv,29899,0.0
train_gen_adv,29949,0.0
train_gen_adv,29999,0.0
train_gen_adv,30049,0.0
train_gen_adv,30099,0.0
train_gen_adv,30149,0.0
train_gen_adv,30199,0.0
train_gen_adv,30249,0.0
train_gen_adv,30299,0.0
train_gen_adv,30349,0.0
train_gen_adv,30399,0.0
train_gen_adv,30449,0.0
train_gen_adv,30499,0.0
train_gen_adv,30549,0.0
train_gen_adv,30599,0.0
train_gen_adv,30649,0.0
train_gen_adv,30699,0.0
train_gen_adv,30749,0.0
train_gen_adv,30799,0.0
train_gen_adv,30849,0.0
train_gen_adv,30899,0.0
train_gen_adv,30949,0.0
train_gen_adv,30999,0.0
train_gen_adv,31049,0.0
train_gen_adv,31099,0.0
train_gen_adv,31149,0.0
train_gen_adv,31199,0.0
train_gen_adv,31249,0.0
train_gen_adv,31299,0.0
train_gen_adv,31349,0.0
train_gen_adv,31399,0.0
train_gen_adv,31449,0.0
train_gen_adv,31499,0.0
train_gen_adv,31549,0.0
train_gen_adv,31599,0.0
train_gen_adv,31649,0.0
train_gen_adv,31699,0.0
train_gen_adv,31749,0.0
train_gen_adv,31799,0.0
train_gen_adv,31849,0.0
train_gen_adv,31899,0.0
train_gen_adv,31949,0.0
train_gen_adv,31999,0.0
train_gen_adv,32049,0.0
epoch,24099,20.0
epoch,24149,20.0
epoch,24199,20.0
epoch,24249,20.0
epoch,24299,20.0
epoch,24349,20.0
epoch,24399,20.0
epoch,24449,20.0
epoch,24499,21.0
epoch,24549,21.0
epoch,24599,21.0
epoch,24649,21.0
epoch,24699,21.0
epoch,24749,21.0
epoch,24799,21.0
epoch,24849,21.0
epoch,24899,22.0
epoch,24949,22.0
epoch,24999,22.0
epoch,25049,22.0
epoch,25099,22.0
epoch,25149,22.0
epoch,25199,22.0
epoch,25249,22.0
epoch,25299,23.0
epoch,25349,23.0
epoch,25399,23.0
epoch,25449,23.0
epoch,25499,23.0
epoch,25549,23.0
epoch,25599,23.0
epoch,25649,23.0
epoch,25699,24.0
epoch,25749,24.0
epoch,25799,24.0
epoch,25849,24.0
epoch,25899,24.0
epoch,25949,24.0
epoch,25999,24.0
epoch,26049,24.0
epoch,26099,25.0
epoch,26149,25.0
epoch,26199,25.0
epoch,26249,25.0
epoch,26299,25.0
epoch,26349,25.0
epoch,26399,25.0
epoch,26449,25.0
epoch,26499,26.0
epoch,26549,26.0
epoch,26599,26.0
epoch,26649,26.0
epoch,26699,26.0
epoch,26749,26.0
epoch,26799,26.0
epoch,26849,26.0
epoch,26899,27.0
epoch,26949,27.0
epoch,26999,27.0
epoch,27049,27.0
epoch,27099,27.0
epoch,27149,27.0
epoch,27199,27.0
epoch,27249,27.0
epoch,27299,28.0
epoch,27349,28.0
epoch,27399,28.0
epoch,27449,28.0
epoch,27499,28.0
epoch,27549,28.0
epoch,27599,28.0
epoch,27649,28.0
epoch,27699,29.0
epoch,27749,29.0
epoch,27799,29.0
epoch,27849,29.0
epoch,27899,29.0
epoch,27949,29.0
epoch,27999,29.0
epoch,28049,29.0
epoch,28099,30.0
epoch,28149,30.0
epoch,28199,30.0
epoch,28249,30.0
epoch,28299,30.0
epoch,28349,30.0
epoch,28399,30.0
epoch,28449,30.0
epoch,28499,31.0
epoch,28549,31.0
epoch,28599,31.0
epoch,28649,31.0
epoch,28699,31.0
epoch,28749,31.0
epoch,28799,31.0
epoch,28849,31.0
epoch,28899,32.0
epoch,28949,32.0
epoch,28999,32.0
epoch,29049,32.0
epoch,29099,32.0
epoch,29149,32.0
epoch,29199,32.0
epoch,29249,32.0
epoch,29299,33.0
epoch,29349,33.0
epoch,29399,33.0
epoch,29449,33.0
epoch,29499,33.0
epoch,29549,33.0
epoch,29599,33.0
epoch,29649,33.0
epoch,29699,34.0
epoch,29749,34.0
epoch,29799,34.0
epoch,29849,34.0
epoch,29899,34.0
epoch,29949,34.0
epoch,29999,34.0
epoch,30049,34.0
epoch,30099,35.0
epoch,30149,35.0
epoch,30199,35.0
epoch,30249,35.0
epoch,30299,35.0
epoch,30349,35.0
epoch,30399,35.0
epoch,30449,35.0
epoch,30499,36.0
epoch,30549,36.0
epoch,30599,36.0
epoch,30649,36.0
epoch,30699,36.0
epoch,30749,36.0
epoch,30799,36.0
epoch,30849,36.0
epoch,30899,37.0
epoch,30949,37.0
epoch,30999,37.0
epoch,31049,37.0
epoch,31099,37.0
epoch,31149,37.0
epoch,31199,37.0
epoch,31249,37.0
epoch,31299,38.0
epoch,31349,38.0
epoch,31399,38.0
epoch,31449,38.0
epoch,31499,38.0
epoch,31549,38.0
epoch,31599,38.0
epoch,31649,38.0
epoch,31699,39.0
epoch,31749,39.0
epoch,31799,39.0
epoch,31849,39.0
epoch,31899,39.0
epoch,31949,39.0
epoch,31999,39.0
epoch,32049,39.0
